"date_utc","date_time_utc","usds_price"
2023-02-19,"2023-02-19 00:00:07",0.852349649161537
2023-02-19,"2023-02-19 00:10:03",0.852349649161537
2023-02-19,"2023-02-19 00:20:04",0.852349649161537
2023-02-19,"2023-02-19 00:30:04",0.852349649161537
2023-02-19,"2023-02-19 00:40:03",0.852349649161537
2023-02-19,"2023-02-19 00:50:03",0.852349649161537
2023-02-19,"2023-02-19 01:00:07",0.852349649161537
2023-02-19,"2023-02-19 01:10:04",0.852349649161537
2023-02-19,"2023-02-19 01:20:03",0.852349649161537
2023-02-19,"2023-02-19 01:30:04",0.852349649161537
2023-02-19,"2023-02-19 01:40:04",0.852349649161537
2023-02-19,"2023-02-19 01:50:04",0.852349649161537
2023-02-19,"2023-02-19 02:00:06",0.852349649161537
2023-02-19,"2023-02-19 02:10:04",0.852349649161537
2023-02-19,"2023-02-19 02:20:03",0.852349649161537
2023-02-19,"2023-02-19 02:30:04",0.852349649161537
2023-02-19,"2023-02-19 02:40:03",0.852349649161537
2023-02-19,"2023-02-19 02:50:04",0.852349649161537
2023-02-19,"2023-02-19 03:00:06",0.852349649161537
2023-02-19,"2023-02-19 03:10:03",0.852349649161537
2023-02-19,"2023-02-19 03:20:04",0.852349649161537
2023-02-19,"2023-02-19 03:30:04",0.852349649161537
2023-02-19,"2023-02-19 03:40:04",0.852349649161537
2023-02-19,"2023-02-19 03:50:04",0.852349649161537
2023-02-19,"2023-02-19 04:00:06",0.852349649161537
2023-02-19,"2023-02-19 04:10:03",0.852349649161537
2023-02-19,"2023-02-19 04:20:04",0.852349649161537
2023-02-19,"2023-02-19 04:30:03",0.852349649161537
2023-02-19,"2023-02-19 04:40:04",0.852349649161537
2023-02-19,"2023-02-19 04:50:03",0.852349649161537
2023-02-19,"2023-02-19 05:00:06",0.852349649161537
2023-02-19,"2023-02-19 05:10:04",0.852349649161537
2023-02-19,"2023-02-19 05:20:04",0.852349649161537
2023-02-19,"2023-02-19 05:30:04",0.852349649161537
2023-02-19,"2023-02-19 05:40:03",0.852349649161537
2023-02-19,"2023-02-19 05:50:04",0.852349649161537
2023-02-19,"2023-02-19 06:00:06",0.852349649161537
2023-02-19,"2023-02-19 06:10:03",0.852349649161537
2023-02-19,"2023-02-19 06:20:04",0.852349649161537
2023-02-19,"2023-02-19 06:30:03",0.852349649161537
2023-02-19,"2023-02-19 06:40:04",0.852349649161537
2023-02-19,"2023-02-19 06:50:04",0.846256182300376
2023-02-19,"2023-02-19 07:00:06",0.846256182300376
2023-02-19,"2023-02-19 07:10:04",0.846256182300376
2023-02-19,"2023-02-19 07:20:04",0.846256182300376
2023-02-19,"2023-02-19 07:30:04",0.846256182300376
2023-02-19,"2023-02-19 07:40:03",0.846256182300376
2023-02-19,"2023-02-19 07:50:04",0.846256182300376
2023-02-19,"2023-02-19 08:00:06",0.846256182300376
2023-02-19,"2023-02-19 08:10:03",0.846256182300376
2023-02-19,"2023-02-19 08:20:04",0.846256182300376
2023-02-19,"2023-02-19 08:30:04",0.846256182300376
2023-02-19,"2023-02-19 08:40:04",0.846256182300376
2023-02-19,"2023-02-19 08:50:03",0.846256182300376
2023-02-19,"2023-02-19 09:00:06",0.846256182300376
2023-02-19,"2023-02-19 09:10:03",0.846256182300376
2023-02-19,"2023-02-19 09:20:03",0.846256182300376
2023-02-19,"2023-02-19 09:30:04",0.846256182300376
2023-02-19,"2023-02-19 09:40:03",0.846256182300376
2023-02-19,"2023-02-19 09:50:03",0.846256182300376
2023-02-19,"2023-02-19 10:00:06",0.846256182300376
2023-02-19,"2023-02-19 10:10:04",0.846256182300376
2023-02-19,"2023-02-19 10:20:04",0.846256182300376
2023-02-19,"2023-02-19 10:30:04",0.846256182300376
2023-02-19,"2023-02-19 10:40:04",0.846256182300376
2023-02-19,"2023-02-19 10:50:04",0.846256182300376
2023-02-19,"2023-02-19 11:00:06",0.846256182300376
2023-02-19,"2023-02-19 11:10:04",0.846256182300376
2023-02-19,"2023-02-19 11:20:03",0.846256182300376
2023-02-19,"2023-02-19 11:30:04",0.846256182300376
2023-02-19,"2023-02-19 11:40:04",0.846256182300376
2023-02-19,"2023-02-19 11:50:04",0.846256182300376
2023-02-19,"2023-02-19 12:00:07",0.846256182300376
2023-02-19,"2023-02-19 12:10:04",0.839827838173696
2023-02-19,"2023-02-19 12:20:03",0.839827838173696
2023-02-19,"2023-02-19 12:30:04",0.839827838173696
2023-02-19,"2023-02-19 12:40:04",0.839827838173696
2023-02-19,"2023-02-19 12:50:04",0.839827838173696
2023-02-19,"2023-02-19 13:00:06",0.833844801760833
2023-02-19,"2023-02-19 13:10:04",0.833844801760833
2023-02-19,"2023-02-19 13:20:04",0.833844801760833
2023-02-19,"2023-02-19 13:30:04",0.833844801760833
2023-02-19,"2023-02-19 13:40:03",0.833844801760833
2023-02-19,"2023-02-19 13:50:04",0.833844801760833
2023-02-19,"2023-02-19 14:00:07",0.833844801760833
2023-02-19,"2023-02-19 14:10:04",0.833844801760833
2023-02-19,"2023-02-19 14:20:04",0.833844801760833
2023-02-19,"2023-02-19 14:30:04",0.833844801760833
